ID;Travel_Date;Traveler;Home_Office;Origin_Airport_Code;Destination_Airport_Code;City_Pair_Names;Carrier_Code;Carrier_Name;Cabin_Class;Advance_Purchase_Group;International_Domestic;Customer_related_Trip;Opportunity_ID;Opportunity_Size ID;Opportunity_Size;Carrier_Alliance;Mileage;Ticket_Amount;Lost_over_Low_Fare_Amount;Carbon_Footprint;Count
55513;12/04/2017;E122828;SYD;MEL;CBR;Melbourne - Canberra;Virgin Australia;Virgin Australia;Y;7-13 days;Domestic;Yes;OPP3016246;O4;50k - 250k;No Alliance;291;204,55;0;154,23;1
51270;01/04/2017;E122828;SYD;BOM;SIN;Mumbai - Singapore;Qantas Airways;Qantas Airways;Y;7-13 days;International;Yes;OPP3016246;O4;50k - 250k;OneWorld;2439;1066,16;0;949,65;1
51270;01/04/2017;E122828;SYD;SIN;MEL;Singapore - Melbourne;Qantas Airways;Qantas Airways;Y;7-13 days;International;Yes;OPP3016246;O4;50k - 250k;OneWorld;3752;1066,16;0;1460,94;1
55350;06/04/2017;E138487;PHL;ATW;DTW;Appleton - Detroit;Delta;Delta;Y;2-6 days;Domestic;Yes;OPP3053136;O4;50k - 250k;SkyTeam;296;640,14;0;156,35;1
55350;06/04/2017;E138487;PHL;DTW;PHL;Detroit - Philadelphia;Delta;Delta;Y;2-6 days;Domestic;Yes;OPP3053136;O4;50k - 250k;SkyTeam;452;640,14;0;193,93;1
55350;05/04/2017;E138487;PHL;DTW;ATW;Detroit - Appleton;Delta;Delta;Y;2-6 days;Domestic;Yes;OPP3053136;O4;50k - 250k;SkyTeam;296;640,14;0;156,35;1
55350;05/04/2017;E138487;PHL;PHL;DTW;Philadelphia - Detroit;Delta;Delta;Y;2-6 days;Domestic;Yes;OPP3053136;O4;50k - 250k;SkyTeam;452;640,14;0;193,93;1
56286;11/05/2017;E291985;MEX;BOG;MIA;Bogota - Miami;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3089647;O1;250k - 1m;OneWorld;1514;741,26;0;589,68;1
56286;09/05/2017;E291985;MEX;MIA;BOG;Miami - Bogota;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3089647;O1;250k - 1m;OneWorld;1514;741,26;199,33;589,68;1
54812;05/04/2017;E291985;MEX;BOG;MIA;Bogota - Miami;American Airlines;American Airlines;Y;2-6 days;International;Yes;OPP3089647;O1;250k - 1m;OneWorld;1514;352,86;0;589,68;1
54812;04/04/2017;E291985;MEX;MIA;BOG;Miami - Bogota;American Airlines;American Airlines;Y;2-6 days;International;Yes;OPP3089647;O1;250k - 1m;OneWorld;1514;352,86;0;589,68;1
55002;21/04/2017;E089567;LHR;OSL;LHR;Oslo - London;British Airways;British Airways;Y;14-20 days;International;Yes;OPP3101786;O3;1m - 10m;OneWorld;749;412,44;0;321,64;1
55002;19/04/2017;E089567;LHR;LHR;OSL;London - Oslo;British Airways;British Airways;Y;14-20 days;International;Yes;OPP3101786;O3;1m - 10m;OneWorld;749;412,44;0;321,64;1
49859;07/04/2017;E089567;LHR;OSL;LHR;Oslo - London;British Airways;British Airways;Y;>20 days;International;Yes;OPP3101786;O3;1m - 10m;OneWorld;749;299,33;0;321,64;1
49859;05/04/2017;E089567;LHR;LHR;OSL;London - Oslo;British Airways;British Airways;Y;>20 days;International;Yes;OPP3101786;O3;1m - 10m;OneWorld;749;299,33;0;321,64;1
56426;14/04/2017;E221389;PHL;SFO;DFW;San Francisco - Dallas;American Airlines;American Airlines;Y;7-13 days;Domestic;Yes;OPP3132672;O3;1m - 10m;OneWorld;1463;93,25;0;569,4;1
56426;13/04/2017;E221389;PHL;DFW;SFO;Dallas - San Francisco;American Airlines;American Airlines;Y;7-13 days;Domestic;Yes;OPP3132672;O3;1m - 10m;OneWorld;1463;93,25;0;569,4;1
47293;01/04/2017;E221389;PHL;PHL;DFW;Philadelphia - Dallas;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;OPP3132672;O3;1m - 10m;OneWorld;1301;984,77;0;506,61;1
53234;01/04/2017;E000849;LHR;CDG;BHX;Paris - Birmingham;Air France;Air France;Y;7-13 days;International;Yes;OPP3144062;O1;250k - 1m;SkyTeam;302;476,63;0;160,06;1
53419;15/05/2017;E225776;PHL;DTW;MCO;Detroit - Orlando;Delta;Delta;Y;>20 days;Domestic;Yes;OPP3203607;O2;0 - 50k;SkyTeam;960;230,63;104,17;411,94;1
50034;08/04/2017;E225776;PHL;SFO;DTW;San Francisco - Detroit;Delta;Delta;Y;>20 days;Domestic;Yes;OPP3203607;O2;0 - 50k;SkyTeam;2076;882,13;0;808,08;1
50034;04/04/2017;E225776;PHL;DTW;SFO;Detroit - San Francisco;Delta;Delta;Y;>20 days;Domestic;Yes;OPP3203607;O2;0 - 50k;SkyTeam;2076;882,13;42,3;808,08;1
50034;04/04/2017;E225776;PHL;DTW;SFO;Detroit - San Francisco;Delta;Delta;F;>20 days;Domestic;Yes;OPP3203607;O2;0 - 50k;SkyTeam;2076;882,13;42,3;808,08;1
53163;01/04/2017;E219487;SFO;DTW;MKE;Detroit - Milwaukee;Delta;Delta;Y;7-13 days;Domestic;Yes;OPP3219150;O3;1m - 10m;SkyTeam;237;602,26;0;125,08;1
53163;01/04/2017;E219487;SFO;EWR;DTW;Newark - Detroit;Delta;Delta;Y;7-13 days;Domestic;Yes;OPP3219150;O3;1m - 10m;SkyTeam;487;602,26;0;208,98;1
48078;08/04/2017;E156849;LHR;DUB;LHR;Dublin - London;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3231467;O2;0 - 50k;OneWorld;279;2141,66;0;147,87;1
48078;08/04/2017;E156849;LHR;LHR;DFW;London - Dallas;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3231467;O2;0 - 50k;OneWorld;4745;2141,66;0;1847,04;1
48078;03/04/2017;E156849;LHR;LHR;DUB;London - Dublin;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3231467;O2;0 - 50k;OneWorld;279;2141,66;0;147,87;1
48078;02/04/2017;E156849;LHR;DFW;LHR;Dallas - London;American Airlines;American Airlines;Y;>20 days;International;Yes;OPP3231467;O2;0 - 50k;OneWorld;4745;2141,66;0;1847,04;1
52715;01/04/2017;E261619;SFO;LAS;LAX;Las Vegas - Los Angeles;Southwest;Southwest;Y;7-13 days;Domestic;Yes;OPP3307140;O2;0 - 50k;No Alliance;236;0;0;125,08;1
52715;01/04/2017;E261619;SFO;LAS;LAX;Las Vegas - Los Angeles;Southwest;Southwest;Y;7-13 days;Domestic;Yes;OPP3307140;O2;0 - 50k;No Alliance;236;0;0;125,08;1
53060;28/04/2017;E110507;LHR;LIS;LHR;Lisbon - London;TAP Portugal;TAP Portugal;Y;>20 days;International;Yes;OPP3385428;O3;1m - 10m;StarAlliance;973;210,37;0;417,53;1
53060;26/04/2017;E110507;LHR;LHR;LIS;London - Lisbon;TAP Portugal;TAP Portugal;Y;>20 days;International;Yes;OPP3385428;O3;1m - 10m;StarAlliance;973;210,37;0;417,53;1
56033;10/04/2017;E098433;SYD;CBR;SYD;Canberra - Sydney;Virgin Australia;Virgin Australia;Y;2-6 days;International;Yes;OPP3419083;O2;0 - 50k;No Alliance;147;1110,23;0;77,38;1
56033;10/04/2017;E098433;SYD;SYD;AKL;Sydney - Auckland;Virgin Australia;Virgin Australia;Y;2-6 days;International;Yes;OPP3419083;O2;0 - 50k;No Alliance;1344;1110,23;0;522,99;1
56033;08/04/2017;E098433;SYD;AKL;SYD;Auckland - Sydney;Virgin Australia;Virgin Australia;Y;2-6 days;International;Yes;OPP3419083;O2;0 - 50k;No Alliance;1344;1110,23;0;522,99;1
56033;08/04/2017;E098433;SYD;SYD;CBR;Sydney - Canberra;Virgin Australia;Virgin Australia;Y;2-6 days;International;Yes;OPP3419083;O2;0 - 50k;No Alliance;147;1110,23;0;77,38;1
55465;15/05/2017;E216214;SFO;MSP;YYZ;Minneapolis/St. Paul - Toronto;Air Canada;Air Canada;Y;>20 days;International;Yes;OPP3451532;O3;1m - 10m;StarAlliance;677;1994,88;0;290,25;1
55465;15/05/2017;E216214;SFO;YYZ;FRA;Toronto - Frankfurt;Air Canada;Air Canada;W;>20 days;International;Yes;OPP3451532;O3;1m - 10m;StarAlliance;3945;1994,88;0;1535,82;1
7008;29/04/2017;E216214;SFO;SEA;ATL;Seattle - Atlanta;Delta;Delta;Y;>20 days;Domestic;Yes;OPP3451532;O3;1m - 10m;SkyTeam;2179;621,72;0;848,25;1
7008;26/04/2017;E216214;SFO;ATL;SEA;Atlanta - Seattle;Delta;Delta;Y;>20 days;Domestic;Yes;OPP3451532;O3;1m - 10m;SkyTeam;2179;621,72;0;848,25;1
51415;06/04/2017;E216214;SFO;SFO;MSP;San Francisco - Minneapolis/St. Paul;United;United;Y;14-20 days;Domestic;Yes;OPP3451532;O3;1m - 10m;StarAlliance;1587;723,5;0;617,76;1
51415;04/04/2017;E216214;SFO;MSP;SFO;Minneapolis/St. Paul - San Francisco;United;United;Y;14-20 days;Domestic;Yes;OPP3451532;O3;1m - 10m;StarAlliance;1587;723,5;0;617,76;1
53924;07/04/2017;E282948;PHL;ORD;STL;Chicago - St. Louis;American Airlines;American Airlines;Y;7-13 days;Domestic;Yes;OPP3493960;O4;50k - 250k;OneWorld;258;375,99;0;136,21;1
53924;06/04/2017;E282948;PHL;STL;ORD;St. Louis - Chicago;American Airlines;American Airlines;Y;7-13 days;Domestic;Yes;OPP3493960;O4;50k - 250k;OneWorld;258;375,99;42,95;136,21;1
52512;14/04/2017;E045175;SYD;CBR;SYD;Canberra - Sydney;Air New Zealand;Air New Zealand;Y;14-20 days;International;Yes;OPP3504448;O2;0 - 50k;StarAlliance;147;143,89;0;77,38;1
52512;14/04/2017;E045175;SYD;SYD;AKL;Sydney - Auckland;Air New Zealand;Air New Zealand;Y;14-20 days;International;Yes;OPP3504448;O2;0 - 50k;StarAlliance;1344;143,89;0;522,99;1
52512;10/04/2017;E045175;SYD;AKL;SYD;Auckland - Sydney;Air New Zealand;Air New Zealand;Y;14-20 days;International;Yes;OPP3504448;O2;0 - 50k;StarAlliance;1344;143,89;0;522,99;1
52512;10/04/2017;E045175;SYD;SYD;CBR;Sydney - Canberra;Air New Zealand;Air New Zealand;Y;14-20 days;International;Yes;OPP3504448;O2;0 - 50k;StarAlliance;147;143,89;0;77,38;1
55466;15/04/2017;E059597;SYD;AKL;BNE;Auckland - Brisbane;Qantas Airways;Qantas Airways;Y;7-13 days;International;Yes;OPP3510256;O2;0 - 50k;OneWorld;1427;242,67;12,14;555,75;1
43935;08/04/2017;E059597;SYD;DPS;BNE;Denpasar - Brisbane;Virgin Australia;Virgin Australia;Y;>20 days;International;Yes;OPP3510256;O2;0 - 50k;No Alliance;2791;53,94;0;1086,54;1
43935;05/04/2017;E059597;SYD;BNE;DPS;Brisbane - Denpasar;Virgin Australia;Virgin Australia;Y;>20 days;International;Yes;OPP3510256;O2;0 - 50k;No Alliance;2791;53,94;0;1086,54;1
43935;05/04/2017;E059597;SYD;BNE;DPS;Brisbane - Denpasar;Virgin Australia;Virgin Australia;Y;>20 days;International;Yes;OPP3510256;O2;0 - 50k;No Alliance;2791;521,96;0;1086,54;1
50168;15/04/2017;E254473;SFO;SFO;OKC;San Francisco - Oklahoma City;United;United;Y;>20 days;Domestic;Yes;OPP3593348;O1;250k - 1m;StarAlliance;1382;637,26;0;537,81;1
50168;11/04/2017;E254473;SFO;OKC;SFO;Oklahoma City - San Francisco;United;United;Y;>20 days;Domestic;Yes;OPP3593348;O1;250k - 1m;StarAlliance;1382;637,26;96,12;537,81;1
54555;22/04/2017;E222257;PHL;SFO;ORD;San Francisco - Chicago;United;United;Y;14-20 days;Domestic;Yes;OPP3627810;O2;0 - 50k;StarAlliance;1843;346,81;0;717,6;1
54555;18/04/2017;E222257;PHL;ORD;SFO;Chicago - San Francisco;United;United;Y;14-20 days;Domestic;Yes;OPP3627810;O2;0 - 50k;StarAlliance;1843;346,81;0;717,6;1
52355;03/04/2017;E029232;FRA;ZRH;DUS;Zurich - Dusseldorf;Eurowings;Eurowings;Y;7-13 days;International;Yes;OPP3675633;O2;0 - 50k;No Alliance;277;461,88;0;146,28;1
52355;02/04/2017;E029232;FRA;DUS;ZRH;Dusseldorf - Zurich;SWISS;SWISS;Y;7-13 days;International;Yes;OPP3675633;O2;0 - 50k;StarAlliance;277;107,59;0;146,28;1
54784;05/04/2017;E118196;SYD;AKL;SYD;Auckland - Sydney;Emirates Air;Emirates Air;Y;2-6 days;International;Yes;OPP3677904;O2;0 - 50k;No Alliance;1344;193,08;0;522,99;1
54784;03/04/2017;E118196;SYD;SYD;AKL;Sydney - Auckland;Air New Zealand;Air New Zealand;Y;2-6 days;International;Yes;OPP3677904;O2;0 - 50k;StarAlliance;1344;317,64;119,75;522,99;1
50913;17/04/2017;E070570;SYD;SYD;CBR;Sydney - Canberra;Qantas Airways;Qantas Airways;Y;>20 days;International;Yes;OPP3700775;O1;250k - 1m;OneWorld;147;1156,37;0;77,38;1
50913;15/04/2017;E070570;SYD;SFO;SYD;San Francisco - Sydney;Qantas Airways;Qantas Airways;Y;>20 days;International;Yes;OPP3700775;O1;250k - 1m;OneWorld;7433;1156,37;0;2893,41;1
53566;22/04/2017;E042934;MEX;BSB;MIA;Brasilia - Miami;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;3611;1331,05;0;1405,56;1
53566;22/04/2017;E042934;MEX;POA;BSB;Porto Alegre - Brasilia;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;1004;1331,05;0;390,78;1
53566;17/04/2017;E042934;MEX;GRU;POA;Sao Paulo - Porto Alegre;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;543;1331,05;0;233,06;1
53566;17/04/2017;E042934;MEX;GRU;POA;Sao Paulo - Porto Alegre;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;543;1532,78;0;233,06;1
53566;17/04/2017;E042934;MEX;MIA;GRU;Miami - Sao Paulo;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;4089;1331,05;0;1591,59;1
53566;17/04/2017;E042934;MEX;MIA;GRU;Miami - Sao Paulo;TAM Linhas Aerea;TAM Linhas Aerea;Y;>20 days;International;Yes;OPP3735436;O2;0 - 50k;No Alliance;4089;1532,78;0;1591,59;1
5321;13/05/2017;E086814;LHR;DUB;FRA;Dublin - Frankfurt;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;675;2707,09;0;289,82;1
5321;13/05/2017;E086814;LHR;FRA;SFO;Frankfurt - San Francisco;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;5690;2707,09;0;2215,2;1
5321;10/05/2017;E086814;LHR;BLR;FRA;Bangalore - Frankfurt;Lufthansa;Lufthansa;W;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;4604;2707,09;0;1792,05;1
5321;10/05/2017;E086814;LHR;FRA;DUB;Frankfurt - Dublin;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;675;2707,09;0;289,82;1
5321;04/05/2017;E086814;LHR;FRA;DEL;Frankfurt - Delhi;Lufthansa;Lufthansa;W;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;3807;2707,09;0;1482,39;1
5321;03/05/2017;E086814;LHR;SFO;FRA;San Francisco - Frankfurt;Lufthansa;Lufthansa;Y;2-6 days;International;Yes;OPP3740209;O1;250k - 1m;StarAlliance;5690;2707,09;0;2215,2;1
56050;12/04/2017;E118926;SYD;SYD;CBR;Sydney - Canberra;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;Yes;OPP3777458;O1;250k - 1m;OneWorld;147;153,48;0;77,38;1
56050;11/04/2017;E118926;SYD;CBR;SYD;Canberra - Sydney;Virgin Australia;Virgin Australia;Y;7-13 days;Domestic;Yes;OPP3777458;O1;250k - 1m;No Alliance;147;170,71;36,19;77,38;1
52136;24/04/2017;E041210;SYD;HKT;SIN;Phuket - Singapore;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;610;357,02;0;261,87;1
52136;24/04/2017;E041210;SYD;HKT;SIN;Phuket - Singapore;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;610;216,74;0;261,87;1
52136;24/04/2017;E041210;SYD;SIN;SYD;Singapore - Sydney;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;3913;357,02;0;1523,34;1
52136;24/04/2017;E041210;SYD;SIN;SYD;Singapore - Sydney;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;3913;216,74;0;1523,34;1
52136;20/04/2017;E041210;SYD;SIN;HKT;Singapore - Phuket;SilkAir;SilkAir;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;No Alliance;610;357,02;0;261,87;1
52136;20/04/2017;E041210;SYD;SIN;HKT;Singapore - Phuket;SilkAir;SilkAir;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;No Alliance;610;216,74;0;261,87;1
52136;18/04/2017;E041210;SYD;SYD;SIN;Sydney - Singapore;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;3913;2753,78;0;1523,34;1
52136;18/04/2017;E041210;SYD;SYD;SIN;Sydney - Singapore;Singapore Airlines;Singapore Airlines;C;>20 days;International;Yes;OPP3796289;O1;250k - 1m;StarAlliance;3913;357,02;0;1523,34;1
51413;08/04/2017;E109436;LHR;DUS;MAN;Dusseldorf - Manchester;Eurowings;Eurowings;Y;14-20 days;International;Yes;OPP3814943;O3;1m - 10m;No Alliance;406;667,32;0;174,58;1
51413;08/04/2017;E109436;LHR;TXL;DUS;Berlin - Dusseldorf;Germanwings;Germanwings;Y;14-20 days;International;Yes;OPP3814943;O3;1m - 10m;No Alliance;292;667,32;0;154,23;1
51413;04/04/2017;E109436;LHR;FRA;TXL;Frankfurt - Berlin;Lufthansa;Lufthansa;Y;14-20 days;International;Yes;OPP3814943;O3;1m - 10m;StarAlliance;268;667,32;0;142,04;1
51413;04/04/2017;E109436;LHR;MAN;FRA;Manchester - Frankfurt;Lufthansa;Lufthansa;Y;14-20 days;International;Yes;OPP3814943;O3;1m - 10m;StarAlliance;517;667,32;0;221,88;1
7442;11/05/2017;E257047;PHL;FRA;ORD;Frankfurt - Chicago;United;United;Y;2-6 days;International;Yes;OPP3858982;O3;1m - 10m;StarAlliance;4336;2107,75;0;1687,92;1
7442;07/05/2017;E257047;PHL;ORD;FRA;Chicago - Frankfurt;United;United;Y;2-6 days;International;Yes;OPP3858982;O3;1m - 10m;StarAlliance;4336;2107,75;0;1687,92;1
53983;06/04/2017;E257047;PHL;BOS;TPA;Boston - Tampa;JetBlue;JetBlue;Y;7-13 days;Domestic;Yes;OPP3858982;O3;1m - 10m;No Alliance;1186;424,99;0;461,76;1
53983;06/04/2017;E257047;PHL;TPA;BOS;Tampa - Boston;JetBlue;JetBlue;Y;7-13 days;Domestic;Yes;OPP3858982;O3;1m - 10m;No Alliance;1186;424,99;0;461,76;1
52508;08/04/2017;E117550;SYD;BNE;SYD;Brisbane - Sydney;Qantas Airways;Qantas Airways;Y;14-20 days;Domestic;Yes;OPP3859430;O2;0 - 50k;OneWorld;467;9,44;0;200,38;1
52508;07/04/2017;E117550;SYD;CBR;BNE;Canberra - Brisbane;Qantas Airways;Qantas Airways;Y;14-20 days;Domestic;Yes;OPP3859430;O2;0 - 50k;OneWorld;594;9,44;0;254,99;1
53444;12/04/2017;E264861;SFO;MCO;LAX;Orlando - Los Angeles;United;United;Y;14-20 days;Domestic;Yes;OPP3940271;O3;1m - 10m;StarAlliance;2215;95,16;0;862,29;1
55651;15/04/2017;E107272;LHR;BUD;LHR;Budapest - London;British Airways;British Airways;Y;7-13 days;International;Yes;OPP3946548;O1;250k - 1m;OneWorld;924;424,98;0;396,89;1
55651;12/04/2017;E107272;LHR;LHR;BUD;London - Budapest;British Airways;British Airways;Y;7-13 days;International;Yes;OPP3946548;O1;250k - 1m;OneWorld;924;424,98;0;396,89;1
55705;06/05/2017;E108140;SYD;SYD;BNE;Sydney - Brisbane;Qantas Airways;Qantas Airways;Y;>20 days;Domestic;Yes;OPP3957488;O3;1m - 10m;OneWorld;467;231,95;0;200,38;1
55705;04/05/2017;E108140;SYD;BNE;SYD;Brisbane - Sydney;Qantas Airways;Qantas Airways;Y;>20 days;Domestic;Yes;OPP3957488;O3;1m - 10m;OneWorld;467;231,95;134,92;200,38;1
53734;15/04/2017;E108140;SYD;SYD;BNE;Sydney - Brisbane;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;Yes;OPP3957488;O3;1m - 10m;OneWorld;467;304,27;0;200,38;1
53734;11/04/2017;E108140;SYD;BNE;SYD;Brisbane - Sydney;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;Yes;OPP3957488;O3;1m - 10m;OneWorld;467;304,27;199,38;200,38;1
49836;01/04/2017;E108140;SYD;SYD;BNE;Sydney - Brisbane;Qantas Airways;Qantas Airways;Y;7-13 days;Domestic;Yes;OPP3957488;O3;1m - 10m;OneWorld;467;226,57;0;200,38;1
53599;08/04/2017;E289224;PHL;SJU;MIA;San Juan - Miami;American Airlines;American Airlines;Y;7-13 days;International;Yes;OPP3962873;O1;250k - 1m;OneWorld;1046;182,58;0;407,16;1
53599;06/04/2017;E289224;PHL;MIA;SJU;Miami - San Juan;American Airlines;American Airlines;Y;7-13 days;International;Yes;OPP3962873;O1;250k - 1m;OneWorld;1046;182,58;13,43;407,16;1
52378;17/05/2017;E194191;SFO;IAD;MCO;Washington - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;760;270,42;24,6;326,37;1
55949;17/05/2017;E204013;SFO;MCO;SFO;Orlando - San Francisco;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;284,34;0;951,21;1
25741;16/05/2017;E194661;SFO;PHL;SFO;Philadelphia - San Francisco;United;United;Y;7-13 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;2517;420,11;0;980,07;1
39108;16/05/2017;E154492;FRA;FRA;MCO;Frankfurt - Orlando;Lufthansa;Lufthansa;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;4740;5848,07;0;1845,09;1
39108;16/05/2017;E154492;FRA;TXL;FRA;Berlin - Frankfurt;Lufthansa;Lufthansa;C;>20 days;International;No;#N/A;#N/A;#N/A;StarAlliance;268;5848,07;0;142,04;1
50578;16/05/2017;E125270;PHL;PHL;MCO;Philadelphia - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;863;267,03;0;370,66;1
51190;16/05/2017;E239448;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;583,13;0;951,21;1
51457;16/05/2017;E089626;LHR;LGW;MCO;London - Orlando;British Airways;British Airways;C;>20 days;International;Yes;#N/A;#N/A;#N/A;OneWorld;4349;5443,96;0;1692,99;1
51583;16/05/2017;E165093;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;574,64;0;951,21;1
51610;16/05/2017;E141972;PHL;PHL;MCO;Philadelphia - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;863;247,76;0;370,66;1
51623;16/05/2017;E249554;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;574,64;0;951,21;1
51957;16/05/2017;E157704;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;582,25;0;951,21;1
52061;16/05/2017;E160354;FRA;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;2443;470,34;0;951,21;1
52093;16/05/2017;E196160;FRA;DFW;MCO;Dallas - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;984;296,6;0;422,26;1
52166;16/05/2017;E175844;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;2443;830,16;252,01;951,21;1
53358;16/05/2017;E260052;SFO;DFW;MCO;Dallas - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;984;380,32;0;422,26;1
53358;16/05/2017;E260052;SFO;SJC;DFW;San Jose - Dallas;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;1436;380,32;0;559,26;1
53601;16/05/2017;E208268;FRA;MSP;MCO;Minneapolis/St. Paul - Orlando;Delta;Delta;W;>20 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;1312;264,96;0;510,9;1
53990;16/05/2017;E217314;FRA;DCA;MCO;Washington - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;761;78,38;50,17;326,8;1
54012;16/05/2017;E251108;SFO;DFW;MCO;Dallas - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;OneWorld;984;242,67;0;422,26;1
54044;16/05/2017;E161366;SFO;SFO;MCO;San Francisco - Orlando;United;United;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;2443;579,44;0;951,21;1
54843;16/05/2017;E291985;MEX;FLL;MCO;Ft Lauderdale - Orlando;United;United;Y;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;StarAlliance;177;146,92;62,95;93,81;1
55183;16/05/2017;E045588;SFO;LGA;MCO;New York - Orlando;American Airlines;American Airlines;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;OneWorld;952;137,55;0;408,5;1
55261;16/05/2017;E196581;SFO;ATL;MCO;Atlanta - Orlando;Delta;Delta;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;SkyTeam;405;206,06;0;173,72;1
55282;16/05/2017;E084661;SFO;JFK;MCO;New York - Orlando;Delta;Delta;Y;>20 days;International;No;#N/A;#N/A;#N/A;SkyTeam;946;686,13;0;405,92;1
55282;16/05/2017;E084661;SFO;SVO;JFK;Moscow - New York;Aeroflot;Aeroflot;Y;>20 days;International;No;#N/A;#N/A;#N/A;SkyTeam;4653;686,13;0;1811,55;1
55293;16/05/2017;E211311;MEX;MSP;MCO;Minneapolis/St. Paul - Orlando;Delta;Delta;W;>20 days;Domestic;Yes;#N/A;#N/A;#N/A;SkyTeam;1312;230,24;0;510,9;1
55327;16/05/2017;E152783;SFO;DAL;MCO;Dallas - Orlando;Southwest;Southwest;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;No Alliance;972;216,59;26,42;417,1;1
55361;16/05/2017;E064326;SFO;DEN;MCO;Denver - Orlando;United;United;Y;>20 days;Domestic;No;#N/A;#N/A;#N/A;StarAlliance;1547;585,21;0;602,16;1
